qid,date,section,mp,matched_score,matched_date,rank,MND,MinDef,MFA,MinLaw,MHA,MOT,MOF,MOM,MTI,MCCY,MSF,MOH,PMO,MEWR,MCI,MOE,speaker,dob,yob,start,end,gender,party,race,age,tenure,opposition,non-partisan,parl10,parl11,parl12,parl13,parl,num,voters,valid_votes,vote_share,vote,winners_majority_share,winners_majority,swing
11273,2008-02-27,Singapore,138,0.8,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1960-08-25,1960,1997-02-01,19/4/2011,male,pap,chinese,17351.0,4042,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11274,2008-02-27,Singapore,138,0.7836734693877551,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1960-08-25,1960,1997-02-01,19/4/2011,male,pap,chinese,17351.0,4042,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11275,2008-02-27,Singapore,138,0.9940828402366864,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1960-08-25,1960,1997-02-01,19/4/2011,male,pap,chinese,17351.0,4042,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11276,2008-02-27,Singapore,138,0.6542056074766355,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1960-08-25,1960,1997-02-01,19/4/2011,male,pap,chinese,17351.0,4042,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11277,2008-02-27,Singapore,19,0.8610169491525423,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1954-08-23,1954,2001-10-25,2017-07-08 00:00:00,female,pap,malay,19545.0,2315,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11278,2008-03-01,Singapore,34,0.6907216494845361,2008-02-29,minister,,,,,,,,,,1.0,,,,,1.0,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,17201.0,2318,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
11279,2008-03-01,Singapore,34,0.5584415584415584,2008-02-29,minister,,,,,,,,,,1.0,,,,,1.0,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,17201.0,2318,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
11280,2008-03-01,Singapore,173,0.9953917050691244,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11281,2008-03-01,Singapore,173,0.8819875776397516,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11282,2008-03-01,Singapore,173,0.9956709956709957,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11283,2008-03-01,Singapore,173,0.64,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11284,2008-03-01,Singapore,173,0.5833333333333334,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11285,2008-03-01,Singapore,173,0.8373983739837398,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11286,2008-03-01,Singapore,173,0.8604651162790697,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11287,2008-03-01,Singapore,173,0.8819875776397516,2008-02-29,sms,,,1.0,,,,,,,,,,,,1.0,,0,1955-11-07,1955,2001-10-25,27/9/2010,male,pap,indian,19107.0,2318,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11288,2008-11-19,Singapore,17,0.8952380952380953,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11289,2008-11-19,Singapore,49,0.8952380952380953,2008-11-18,mp,,,,,,,,,,,,,,,,,0,1960-06-10,1960,2006-06-05,2018-03-02 00:00:00,female,pap,chinese,17693.0,897,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11290,2008-11-19,Singapore,17,0.8952380952380953,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11291,2008-11-19,Singapore,17,0.6653992395437263,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11292,2008-11-19,Singapore,17,0.696969696969697,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11293,2008-11-19,Singapore,17,0.9636363636363636,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11294,2008-11-19,Singapore,17,0.8469750889679716,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11295,2008-11-19,Singapore,17,1.0,2008-11-18,minister,,,,,,,1.0,,,,,,,,,,0,1957-02-25,1957,2001-03-11,2018-03-02 00:00:00,male,pap,indian,18894.0,2809,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11296,2008-08-26,Singapore,51,0.9187817258883249,2008-08-25,mp,,,,,,,,,,,,,,,,,0,1963-05-22,1963,2006-04-27,2018-03-02 00:00:00,male,pap,chinese,16532.0,851,0,0,0,1,0,0,11th parliament,6.0,155149.0,,,,,,
11297,2008-02-28,Singapore,153,0.98,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11298,2008-02-28,Singapore,153,0.8872727272727273,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11299,2008-02-28,Singapore,153,0.8191489361702128,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11300,2008-02-28,Singapore,153,0.9769585253456221,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11301,2008-02-28,Singapore,153,0.9933774834437086,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11302,2008-02-28,Singapore,153,0.9714285714285714,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11303,2008-02-28,Singapore,153,0.8854961832061069,2008-02-27,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22482.0,8467,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11304,2008-05-27,Singapore,148,0.99,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11305,2008-05-27,Singapore,148,0.9906542056074766,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11306,2008-05-27,Singapore,148,0.5730994152046783,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11307,2008-05-27,Singapore,148,0.5434782608695652,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11308,2008-05-27,Singapore,148,0.6896551724137931,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11309,2008-05-27,Singapore,148,0.7922077922077922,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11310,2008-05-27,Singapore,148,0.7102803738317757,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11311,2008-05-27,Singapore,148,0.7012987012987013,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11312,2008-05-27,Singapore,148,0.9902912621359223,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11313,2008-05-27,Singapore,148,0.8416289592760181,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11314,2008-05-27,Singapore,148,0.851063829787234,2008-05-26,mayor,,,,,,,,,,,,,,,,,0,1948-03-17,1948,1997-02-01,19/4/2011,male,pap,malay,21985.0,4132,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11315,2008-05-27,Singapore,88,1.0,2008-05-26,minister,,,1.0,,,,,,,,,,,,,,0,1954-09-13,1954,1988-03-09,21/5/2011,male,pap,chinese,19614.0,7383,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11316,2008-03-05,Singapore,12,0.8875379939209727,2008-03-04,sps,,,,,1.0,,,,,,,,,,,1.0,0,1963-04-16,1963,2006-06-05,2018-03-02 00:00:00,male,pap,malay,16394.0,638,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11317,2008-03-07,Singapore,49,1.0,2008-03-06,mp,,,,,,,,,,,,,,,,,0,1960-06-10,1960,2006-06-05,2018-03-02 00:00:00,female,pap,chinese,17436.0,640,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
11318,2008-03-07,Singapore,141,0.7692307692307693,2008-03-06,sms,,,,,,1.0,1.0,,,,,,,,,,0,1959-02-26,1959,1996-12-23,19/4/2011,female,pap,chinese,17906.0,4091,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
11319,2008-02-29,Singapore,95,0.9782608695652174,2008-02-28,sms,,,,1.0,1.0,,,,,,,,,,,,0,1954-09-05,1954,1991-08-21,19/4/2011,male,pap,chinese,19534.0,6035,0,0,0,1,0,0,11th parliament,1.0,32586.0,30484.0,68.7,20949.0,37.4,11414.0,-5.0
11320,2008-02-29,Singapore,95,0.6588235294117647,2008-02-28,sms,,,,1.0,1.0,,,,,,,,,,,,0,1954-09-05,1954,1991-08-21,19/4/2011,male,pap,chinese,19534.0,6035,0,0,0,1,0,0,11th parliament,1.0,32586.0,30484.0,68.7,20949.0,37.4,11414.0,-5.0
11321,2008-02-27,Singapore,50,0.8663101604278075,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1968-08-07,1968,2006-04-27,2018-03-02 00:00:00,female,pap,chinese,14447.0,670,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11322,2008-02-27,Singapore,50,0.9503105590062112,2008-02-26,mp,,,,,,,,,,,,,,,,,0,1968-08-07,1968,2006-04-27,2018-03-02 00:00:00,female,pap,chinese,14447.0,670,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11323,2008-02-26,Singapore,7,0.6104417670682731,2008-02-25,mp,,,,,,,,,,,,,,,,,0,1956-05-09,1956,1991-08-31,2018-03-02 00:00:00,male,wp,chinese,18919.0,6022,1,0,0,1,0,0,11th parliament,1.0,23759.0,22297.0,62.7,13989.0,25.4,5681.0,7.7
11324,2008-02-26,Singapore,7,0.7751196172248804,2008-02-25,mp,,,,,,,,,,,,,,,,,0,1956-05-09,1956,1991-08-31,2018-03-02 00:00:00,male,wp,chinese,18919.0,6022,1,0,0,1,0,0,11th parliament,1.0,23759.0,22297.0,62.7,13989.0,25.4,5681.0,7.7
11325,2008-02-26,Singapore,7,0.5863453815261044,2008-02-25,mp,,,,,,,,,,,,,,,,,0,1956-05-09,1956,1991-08-31,2018-03-02 00:00:00,male,wp,chinese,18919.0,6022,1,0,0,1,0,0,11th parliament,1.0,23759.0,22297.0,62.7,13989.0,25.4,5681.0,7.7
11326,2008-02-26,Singapore,171,0.9933333333333333,2008-02-25,nmp,,,,,,,,,,,,,,,,,0,1977-10-24,1977,2005-02-01,17/7/2009,female,ind,chinese,11081.0,1119,0,1,0,1,0,0,11th parliament,,,,,,,,
11327,2008-02-29,Singapore,100,1.0,2008-02-28,minister,1.0,,,,,,,,,,,,,,,,0,1948-12-09,1948,1988-03-09,25/8/2015,male,pap,chinese,21630.0,7295,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11328,2008-02-29,Singapore,100,1.0,2008-02-28,minister,1.0,,,,,,,,,,,,,,,,0,1948-12-09,1948,1988-03-09,25/8/2015,male,pap,chinese,21630.0,7295,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11329,2008-02-29,Singapore,100,0.956140350877193,2008-02-28,minister,1.0,,,,,,,,,,,,,,,,0,1948-12-09,1948,1988-03-09,25/8/2015,male,pap,chinese,21630.0,7295,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11330,2008-02-29,Singapore,100,0.5873015873015873,2008-02-28,minister,1.0,,,,,,,,,,,,,,,,0,1948-12-09,1948,1988-03-09,25/8/2015,male,pap,chinese,21630.0,7295,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11331,2008-03-01,Singapore,34,0.7191011235955056,2008-02-29,minister,,,,,,,,,,1.0,,,,,1.0,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,17201.0,2318,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
11332,2008-03-01,Singapore,34,0.6206896551724138,2008-02-29,minister,,,,,,,,,,1.0,,,,,1.0,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,17201.0,2318,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
11333,2008-01-22,Singapore,84,0.5355191256830601,2008-01-21,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14412.0,595,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11334,2008-01-22,Singapore,84,1.0,2008-01-21,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14412.0,595,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11335,2008-08-29,Singapore,84,0.9109947643979057,2008-08-27,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14631.0,814,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11336,2008-08-29,Singapore,84,0.8,2008-08-27,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14631.0,814,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11337,2008-08-29,Singapore,84,0.8,2008-08-27,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14631.0,814,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11338,2008-03-05,Singapore,19,0.5277777777777778,2008-03-04,mp,,,,,,,,,,,,,,,,,0,1954-08-23,1954,2001-10-25,2017-07-08 00:00:00,female,pap,malay,19552.0,2322,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
11339,2008-05-27,Prime News,153,0.8888888888888888,2008-05-26,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22571.0,8556,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11340,2008-05-27,Prime News,153,0.7619047619047619,2008-05-26,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22571.0,8556,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11341,2008-05-27,Prime News,38,0.972972972972973,2008-05-26,mp,,,,,,,,,,,,,,,,,0,1963-12-24,1963,2001-03-11,25/8/2015,female,pap,chinese,16225.0,2633,0,0,0,1,0,0,11th parliament,5.0,126163.0,117324.0,68.5,80376.0,37.0,43428.0,-4.8
11342,2008-02-16,Singapore,145,0.9868421052631579,2008-02-15,minister,,,1.0,,,1.0,,,,,,,,,,,0,1959-06-24,1959,2001-10-25,19/4/2011,male,pap,chinese,17768.0,2304,0,0,0,1,0,0,11th parliament,5.0,116653.0,104804.0,63.9,66931.0,27.8,29058.0,
11343,2008-02-16,Singapore,42,0.6829268292682927,2008-02-15,mp,,,,,,,,,,,,,,,,,0,1964-03-20,1964,2006-04-27,2018-03-02 00:00:00,male,pap,chinese,16037.0,659,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
11344,2008-02-16,Singapore,145,0.890625,2008-02-15,minister,,,1.0,,,1.0,,,,,,,,,,,0,1959-06-24,1959,2001-10-25,19/4/2011,male,pap,chinese,17768.0,2304,0,0,0,1,0,0,11th parliament,5.0,116653.0,104804.0,63.9,66931.0,27.8,29058.0,
11345,2008-09-17,Singapore,84,0.6262626262626263,2008-09-16,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14651.0,834,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11346,2008-09-17,Singapore,84,0.5631929046563193,2008-09-16,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14651.0,834,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11347,2008-09-17,Singapore,84,0.9900990099009901,2008-09-16,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14651.0,834,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11348,2008-10-21,Prime News,18,0.7490636704119851,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11349,2008-10-21,Prime News,18,0.7523809523809524,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11350,2008-10-21,Prime News,18,0.851063829787234,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11351,2008-10-21,Prime News,18,1.0,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11352,2008-10-21,Prime News,18,0.6554621848739496,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11353,2008-10-21,Prime News,18,0.9929742388758782,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11354,2008-10-21,Prime News,18,0.73,2008-10-20,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19770.0,6270,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11355,2008-02-16,Singapore,84,0.7719298245614035,2008-02-15,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14437.0,620,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11356,2008-02-16,Singapore,84,0.7692307692307693,2008-02-15,sps,,,,,,1.0,,,,1.0,,,,,,,0,1968-08-06,1968,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,14437.0,620,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11357,2008-02-29,Singapore,18,1.0,2008-02-27,minister,,,,,,,,,1.0,,,,,,,,0,1954-09-04,1954,1991-08-21,2018-03-02 00:00:00,male,pap,chinese,19534.0,6034,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
11358,2008-08-26,Singapore,153,0.6707317073170732,2008-08-25,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22662.0,8647,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11359,2008-08-26,Singapore,153,0.4806201550387597,2008-08-25,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22662.0,8647,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11360,2008-08-26,Singapore,153,0.64,2008-08-25,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,22662.0,8647,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
11361,2008-03-06,Prime News,41,0.7322834645669292,2008-03-05,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,19354.0,4050,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
11362,2008-03-06,Prime News,34,0.4878048780487805,2008-03-05,minister,,,,,,,,,,1.0,,,,,1.0,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,17206.0,2323,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
11363,2008-10-22,Singapore,13,0.788135593220339,2008-10-21,minister,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,19657.0,5785,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11364,2008-10-22,Singapore,13,0.9476309226932669,2008-10-21,minister,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,19657.0,5785,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11365,2008-10-22,Singapore,13,0.9655172413793104,2008-10-21,minister,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,19657.0,5785,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
11366,2008-01-22,Singapore,41,0.963855421686747,2008-01-21,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,19310.0,4006,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
11367,2008-07-22,Prime News,11,0.928,2008-07-21,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18015.0,7439,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
